date_morning,food_category,food_item,supply_intake,unit,food_origin,provided_by
2017-08-19,Livestock / Poultry,Live cattle,18,(head),Mainland,Food and Environmental Hygiene Department
2017-08-19,Livestock / Poultry,Live chicken,9940,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-08-19,Marine fish,-,1582,(picul),-,Fish Marketing Organization
2017-08-19,Freshwater fish,-,2174,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-08-19,Vegetables,-,4524,(picul),-,Vegetable Marketing Organization
2017-08-19,Vegetables,-,10197,(picul),-,Government Wholesale Markets
2017-08-19,Eggs,-,468e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-08-21,Livestock / Poultry,Live pig,3880,(head),Mainland,Food and Environmental Hygiene Department
2017-08-21,Livestock / Poultry,Live pig,286,(head),Local,Food and Environmental Hygiene Department
2017-08-21,Livestock / Poultry,Live cattle,70,(head),Mainland,Food and Environmental Hygiene Department
2017-08-21,Livestock / Poultry,Live chicken,11220,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-08-21,Marine fish,-,1987,(picul),-,Fish Marketing Organization
2017-08-21,Freshwater fish,-,2368,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-08-21,Vegetables,-,4655,(picul),-,Vegetable Marketing Organization
2017-08-21,Vegetables,-,11765,(picul),-,Government Wholesale Markets
2017-08-21,Eggs,-,402e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-08-23,Livestock / Poultry,Live pig,4080,(head),Mainland,Food and Environmental Hygiene Department
2017-08-23,Livestock / Poultry,Live pig,144,(head),Local,Food and Environmental Hygiene Department
2017-08-23,Livestock / Poultry,Live cattle,35,(head),Mainland,Food and Environmental Hygiene Department
2017-08-23,Livestock / Poultry,Live chicken,9357,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-08-23,Marine fish,-,2477,(picul),-,Fish Marketing Organization
2017-08-23,Freshwater fish,-,2089,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-08-23,Vegetables,-,1744,(picul),-,Vegetable Marketing Organization
2017-08-23,Vegetables,-,10049,(picul),-,Government Wholesale Markets
2017-08-23,Eggs,-,29e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-08-25,Livestock / Poultry,Live pig,3168,(head),Mainland,Food and Environmental Hygiene Department
2017-08-25,Livestock / Poultry,Live pig,299,(head),Local,Food and Environmental Hygiene Department
2017-08-25,Livestock / Poultry,Live cattle,67,(head),Mainland,Food and Environmental Hygiene Department
2017-08-25,Livestock / Poultry,Live chicken,11757,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-08-25,Marine fish,-,1697,(picul),-,Fish Marketing Organization
2017-08-25,Freshwater fish,-,2213,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-08-25,Vegetables,-,4836,(picul),-,Vegetable Marketing Organization
2017-08-25,Vegetables,-,11088,(picul),-,Government Wholesale Markets
2017-08-25,Eggs,-,544e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-08-27,Livestock / Poultry,Live pig,4832,(head),Mainland,Food and Environmental Hygiene Department
2017-08-27,Livestock / Poultry,Live pig,279,(head),Local,Food and Environmental Hygiene Department
2017-08-27,Livestock / Poultry,Live cattle,17,(head),Mainland,Food and Environmental Hygiene Department
2017-08-27,Livestock / Poultry,Live chicken,7570,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-08-27,Marine fish,-,2224,(picul),-,Fish Marketing Organization
2017-08-27,Freshwater fish,-,2192,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-08-27,Vegetables,-,2338,(picul),-,Vegetable Marketing Organization
2017-08-27,Vegetables,-,7458,(picul),-,Government Wholesale Markets
2017-08-28,Livestock / Poultry,Live pig,4034,(head),Mainland,Food and Environmental Hygiene Department
2017-08-28,Livestock / Poultry,Live pig,286,(head),Local,Food and Environmental Hygiene Department
2017-08-28,Livestock / Poultry,Live cattle,52,(head),Mainland,Food and Environmental Hygiene Department
2017-08-28,Livestock / Poultry,Live chicken,12053,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-08-28,Marine fish,-,1511,(picul),-,Fish Marketing Organization
2017-08-28,Freshwater fish,-,2284,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-08-28,Vegetables,-,4658,(picul),-,Vegetable Marketing Organization
2017-08-28,Vegetables,-,11600,(picul),-,Government Wholesale Markets
2017-08-28,Eggs,-,348e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-08-30,Livestock / Poultry,Live pig,4212,(head),Mainland,Food and Environmental Hygiene Department
2017-08-30,Livestock / Poultry,Live pig,283,(head),Local,Food and Environmental Hygiene Department
2017-08-30,Livestock / Poultry,Live cattle,50,(head),Mainland,Food and Environmental Hygiene Department
2017-08-30,Livestock / Poultry,Live chicken,9088,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-08-30,Marine fish,-,2648,(picul),-,Fish Marketing Organization
2017-08-30,Freshwater fish,-,2507,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-08-30,Vegetables,-,4648,(picul),-,Vegetable Marketing Organization
2017-08-30,Vegetables,-,11154,(picul),-,Government Wholesale Markets
2017-08-30,Eggs,-,344e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-01,Livestock / Poultry,Live pig,4003,(head),Mainland,Food and Environmental Hygiene Department
2017-09-01,Livestock / Poultry,Live pig,320,(head),Local,Food and Environmental Hygiene Department
2017-09-01,Livestock / Poultry,Live cattle,54,(head),Mainland,Food and Environmental Hygiene Department
2017-09-01,Livestock / Poultry,Live chicken,10944,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-01,Marine fish,-,1849,(picul),-,Fish Marketing Organization
2017-09-01,Freshwater fish,-,2615,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-01,Vegetables,-,4414,(picul),-,Vegetable Marketing Organization
2017-09-01,Vegetables,-,11270,(picul),-,Government Wholesale Markets
2017-09-01,Eggs,-,432e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-02,Livestock / Poultry,Live pig,3815,(head),Mainland,Food and Environmental Hygiene Department
2017-09-02,Livestock / Poultry,Live pig,341,(head),Local,Food and Environmental Hygiene Department
2017-09-02,Livestock / Poultry,Live cattle,41,(head),Mainland,Food and Environmental Hygiene Department
2017-09-02,Livestock / Poultry,Live chicken,12807,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-02,Freshwater fish,-,2510,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-02,Vegetables,-,4598,(picul),-,Vegetable Marketing Organization
2017-09-02,Vegetables,-,10907,(picul),-,Government Wholesale Markets
2017-09-02,Eggs,-,326e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-04,Livestock / Poultry,Live pig,4359,(head),Mainland,Food and Environmental Hygiene Department
2017-09-04,Livestock / Poultry,Live pig,295,(head),Local,Food and Environmental Hygiene Department
2017-09-04,Livestock / Poultry,Live cattle,31,(head),Mainland,Food and Environmental Hygiene Department
2017-09-04,Livestock / Poultry,Live chicken,12070,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-04,Marine fish,-,1335,(picul),-,Fish Marketing Organization
2017-09-04,Freshwater fish,-,2486,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-04,Vegetables,-,4500,(picul),-,Vegetable Marketing Organization
2017-09-04,Vegetables,-,12276,(picul),-,Government Wholesale Markets
2017-09-04,Eggs,-,48e5,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-05,Livestock / Poultry,Live pig,4637,(head),Mainland,Food and Environmental Hygiene Department
2017-09-05,Livestock / Poultry,Live pig,332,(head),Local,Food and Environmental Hygiene Department
2017-09-05,Livestock / Poultry,Live cattle,58,(head),Mainland,Food and Environmental Hygiene Department
2017-09-05,Livestock / Poultry,Live chicken,10580,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-05,Marine fish,-,1580,(picul),-,Fish Marketing Organization
2017-09-05,Freshwater fish,-,2467,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-05,Vegetables,-,4625,(picul),-,Vegetable Marketing Organization
2017-09-05,Vegetables,-,12177,(picul),-,Government Wholesale Markets
2017-09-05,Eggs,-,42e5,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-06,Livestock / Poultry,Live pig,4635,(head),Mainland,Food and Environmental Hygiene Department
2017-09-06,Livestock / Poultry,Live pig,271,(head),Local,Food and Environmental Hygiene Department
2017-09-06,Livestock / Poultry,Live cattle,17,(head),Mainland,Food and Environmental Hygiene Department
2017-09-06,Livestock / Poultry,Live chicken,10390,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-06,Marine fish,-,1907,(picul),-,Fish Marketing Organization
2017-09-06,Freshwater fish,-,2308,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-06,Vegetables,-,4513,(picul),-,Vegetable Marketing Organization
2017-09-06,Vegetables,-,11369,(picul),-,Government Wholesale Markets
2017-09-06,Eggs,-,507e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-07,Livestock / Poultry,Live pig,4082,(head),Mainland,Food and Environmental Hygiene Department
2017-09-07,Livestock / Poultry,Live pig,322,(head),Local,Food and Environmental Hygiene Department
2017-09-07,Livestock / Poultry,Live cattle,70,(head),Mainland,Food and Environmental Hygiene Department
2017-09-07,Livestock / Poultry,Live chicken,10324,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-07,Marine fish,-,1968,(picul),-,Fish Marketing Organization
2017-09-07,Freshwater fish,-,2463,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-07,Vegetables,-,4507,(picul),-,Vegetable Marketing Organization
2017-09-07,Vegetables,-,11781,(picul),-,Government Wholesale Markets
2017-09-07,Eggs,-,348e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-08,Livestock / Poultry,Live pig,4069,(head),Mainland,Food and Environmental Hygiene Department
2017-09-08,Livestock / Poultry,Live pig,321,(head),Local,Food and Environmental Hygiene Department
2017-09-08,Livestock / Poultry,Live cattle,57,(head),Mainland,Food and Environmental Hygiene Department
2017-09-08,Livestock / Poultry,Live chicken,11965,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-08,Marine fish,-,1784,(picul),-,Fish Marketing Organization
2017-09-08,Freshwater fish,-,2376,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-08,Vegetables,-,4415,(picul),-,Vegetable Marketing Organization
2017-09-08,Vegetables,-,10808,(picul),-,Government Wholesale Markets
2017-09-08,Eggs,-,279e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-09,Livestock / Poultry,Live pig,4176,(head),Mainland,Food and Environmental Hygiene Department
2017-09-09,Livestock / Poultry,Live pig,285,(head),Local,Food and Environmental Hygiene Department
2017-09-09,Livestock / Poultry,Live cattle,67,(head),Mainland,Food and Environmental Hygiene Department
2017-09-09,Livestock / Poultry,Live chicken,11983,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-09,Marine fish,-,1678,(picul),-,Fish Marketing Organization
2017-09-09,Freshwater fish,-,2070,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-09,Vegetables,-,4433,(picul),-,Vegetable Marketing Organization
2017-09-09,Vegetables,-,10329,(picul),-,Government Wholesale Markets
2017-09-09,Eggs,-,396e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-10,Livestock / Poultry,Live pig,4129,(head),Mainland,Food and Environmental Hygiene Department
2017-09-10,Livestock / Poultry,Live pig,335,(head),Local,Food and Environmental Hygiene Department
2017-09-10,Livestock / Poultry,Live cattle,17,(head),Mainland,Food and Environmental Hygiene Department
2017-09-10,Livestock / Poultry,Live chicken,10625,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-10,Marine fish,-,1916,(picul),-,Fish Marketing Organization
2017-09-10,Freshwater fish,-,2435,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-10,Vegetables,-,4278,(picul),-,Vegetable Marketing Organization
2017-09-10,Vegetables,-,8679,(picul),-,Government Wholesale Markets
2017-09-12,Livestock / Poultry,Live pig,4129,(head),Mainland,Food and Environmental Hygiene Department
2017-09-12,Livestock / Poultry,Live pig,258,(head),Local,Food and Environmental Hygiene Department
2017-09-12,Livestock / Poultry,Live cattle,78,(head),Mainland,Food and Environmental Hygiene Department
2017-09-12,Livestock / Poultry,Live chicken,10900,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-12,Marine fish,-,2090,(picul),-,Fish Marketing Organization
2017-09-12,Freshwater fish,-,2237,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-12,Vegetables,-,4665,(picul),-,Vegetable Marketing Organization
2017-09-12,Vegetables,-,10610,(picul),-,Government Wholesale Markets
2017-09-12,Eggs,-,411e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-13,Livestock / Poultry,Live pig,4186,(head),Mainland,Food and Environmental Hygiene Department
2017-09-13,Livestock / Poultry,Live pig,322,(head),Local,Food and Environmental Hygiene Department
2017-09-13,Livestock / Poultry,Live cattle,43,(head),Mainland,Food and Environmental Hygiene Department
2017-09-13,Livestock / Poultry,Live chicken,10770,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-13,Marine fish,-,1871,(picul),-,Fish Marketing Organization
2017-09-13,Freshwater fish,-,2370,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-13,Vegetables,-,4513,(picul),-,Vegetable Marketing Organization
2017-09-13,Vegetables,-,11633,(picul),-,Government Wholesale Markets
2017-09-13,Eggs,-,442e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2017-09-15,Livestock / Poultry,Live pig,4073,(head),Mainland,Food and Environmental Hygiene Department
2017-09-15,Livestock / Poultry,Live pig,320,(head),Local,Food and Environmental Hygiene Department
2017-09-15,Livestock / Poultry,Live cattle,34,(head),Mainland,Food and Environmental Hygiene Department
2017-09-15,Livestock / Poultry,Live chicken,10208,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-09-15,Marine fish,-,1497,(picul),-,Fish Marketing Organization
2017-09-15,Freshwater fish,-,2255,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-09-15,Vegetables,-,4652,(picul),-,Vegetable Marketing Organization
2017-09-15,Vegetables,-,10676,(picul),-,Government Wholesale Markets
2017-09-15,Eggs,-,296e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
