date_morning,food_category,food_item,price_morning,unit,food_origin,provided_by
2016-04-07,Vegetables,Spinach,8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-07,Vegetables,Water Cress,5.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-07,Vegetables,Broccoli,14.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-07,Vegetables,Green Cabbage,4.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-07,Vegetables,Tomato,6.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-07,Vegetables,Pea Shoot,21.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-07,Eggs,Brown-shelled egg (medium) Mainland,0.75,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-07,Eggs,Brown-shelled egg (medium) USA,0.87,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-08,Livestock / Poultry,Live pig,1682,($ / Picul),NA,Slaughterhouses
2016-04-08,Livestock / Poultry,Live chicken,34,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-04-08,Marine fish,Golden thread,45,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Horse head,37,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Yellow croaker,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Big eyes,48,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Breams,51,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Hairtail,33,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Mackerel,43,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Marine fish,Filefish,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-08,Freshwater fish,Grass carp,16,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-08,Freshwater fish,Big head,16.2,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-08,Freshwater fish,Mud carp,19.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-08,Vegetables,Flowering Cabbage,5.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,White Cabbage,6.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Chinese Lettuce,3.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Chinese Kale,10.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,European Celery,8.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Potato,4.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Spinach,8.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Water Cress,5.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Broccoli,14.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Green Cabbage,5.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Tomato,6.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Vegetables,Pea Shoot,22,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-08,Eggs,Brown-shelled egg (medium) Mainland,0.79,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-08,Eggs,Brown-shelled egg (medium) USA,0.87,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-09,Livestock / Poultry,Live pig,1699,($ / Picul),NA,Slaughterhouses
2016-04-09,Livestock / Poultry,Live chicken,34.2,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-04-09,Freshwater fish,Grass carp,16.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-09,Freshwater fish,Big head,16.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-09,Freshwater fish,Mud carp,18.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-09,Vegetables,Flowering Cabbage,5.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,White Cabbage,6.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Chinese Lettuce,3.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Chinese Kale,11.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,European Celery,8.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Potato,4.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Spinach,7.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Water Cress,5.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Broccoli,13.2,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Green Cabbage,5.2,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Tomato,6.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Vegetables,Pea Shoot,20.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-09,Eggs,Brown-shelled egg (medium) Mainland,0.79,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-09,Eggs,Brown-shelled egg (medium) USA,0.87,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-10,Livestock / Poultry,Live pig,1698,($ / Picul),NA,Slaughterhouses
2016-04-10,Livestock / Poultry,Live cattle,4229,($ / Picul),NA,Ng Fung Hong
2016-04-10,Livestock / Poultry,Live chicken,34.7,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-04-10,Marine fish,Golden thread,43,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Horse head,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Yellow croaker,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Big eyes,46,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Breams,50,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Hairtail,33,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Mackerel,44,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Marine fish,Filefish,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-10,Freshwater fish,Grass carp,16.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-10,Freshwater fish,Big head,16.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-10,Freshwater fish,Mud carp,18.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-10,Vegetables,Flowering Cabbage,5.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,White Cabbage,6.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Chinese Lettuce,3.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Chrysanthemum Garland,4.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Chinese Kale,9.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,European Celery,8.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Potato,4.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Spinach,7.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Water Cress,5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Broccoli,14.2,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Green Cabbage,4.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Tomato,6.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Vegetables,Pea Shoot,19.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-10,Eggs,Brown-shelled egg (medium) Mainland,0.79,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-10,Eggs,Brown-shelled egg (medium) USA,0.87,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-11,Livestock / Poultry,Live pig,1688,($ / Picul),NA,Slaughterhouses
2016-04-11,Livestock / Poultry,Live cattle,4205,($ / Picul),NA,Ng Fung Hong
2016-04-11,Livestock / Poultry,Live chicken,32.8,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-04-11,Marine fish,Golden thread,42,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Horse head,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Yellow croaker,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Big eyes,46,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Breams,50,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Hairtail,32,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Mackerel,44,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Marine fish,Filefish,31,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-11,Freshwater fish,Grass carp,15.4,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-11,Freshwater fish,Big head,15.3,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-11,Freshwater fish,Mud carp,18.9,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-11,Vegetables,Flowering Cabbage,5.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,White Cabbage,7.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Chinese Lettuce,3.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Chrysanthemum Garland,5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Chinese Kale,10,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,European Celery,8.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Potato,4.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Spinach,6.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Water Cress,4.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Broccoli,14.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Green Cabbage,5.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Tomato,6.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Vegetables,Pea Shoot,18.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-11,Eggs,Brown-shelled egg (medium) Mainland,0.79,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-11,Eggs,Brown-shelled egg (medium) USA,0.87,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-12,Livestock / Poultry,Live pig,1714,($ / Picul),NA,Slaughterhouses
2016-04-12,Livestock / Poultry,Live cattle,4211,($ / Picul),NA,Ng Fung Hong
2016-04-12,Livestock / Poultry,Live chicken,33.3,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-04-12,Marine fish,Golden thread,42,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Horse head,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Yellow croaker,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Big eyes,46,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Breams,50,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Hairtail,33,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Mackerel,45,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Marine fish,Filefish,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2016-04-12,Freshwater fish,Grass carp,16.2,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-12,Freshwater fish,Big head,15.9,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-12,Freshwater fish,Mud carp,19,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2016-04-12,Vegetables,Flowering Cabbage,6.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-12,Vegetables,White Cabbage,6.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-12,Vegetables,Chinese Lettuce,3.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-12,Vegetables,Chrysanthemum Garland,6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2016-04-12,Vegetables,Chinese Kale,9.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
